Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.132,,2018-01-11 16:39:36,2018-01-11 16:39:36,"0,215s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:39:36,2018-01-11 16:39:49,"13,357s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:39:49,2018-01-11 16:40:02,"12,927s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:40:02,2018-01-11 16:40:02,"0,178s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:40:02,2018-01-11 16:40:05,"3,003s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:40:05,2018-01-11 16:40:05,"0,133s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:40:05,2018-01-11 16:40:05,"0,001s",NOT_RUN
setText,Chrome 63.0.3239.132,,2018-01-11 16:40:05,2018-01-11 16:40:18,"12,573s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:40:18,2018-01-11 16:40:31,"12,588s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:40:31,2018-01-11 16:40:43,"12,544s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:40:43,2018-01-11 16:40:56,"12,486s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:40:56,2018-01-11 16:41:08,"12,463s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:41:08,2018-01-11 16:41:21,"12,467s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:41:21,2018-01-11 16:41:33,"12,386s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:41:33,2018-01-11 16:41:45,"12,522s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:41:45,2018-01-11 16:41:52,"6,253s",PASSED
comment,Chrome 63.0.3239.132,,2018-01-11 16:41:52,2018-01-11 16:41:52,"0,024s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:41:52,2018-01-11 16:41:55,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:41:55,2018-01-11 16:42:13,"18,271s",FAILED
