Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:16:25,2018-01-03 14:16:25,"0,590s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:25,2018-01-03 14:16:28,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u0443\u0435\u043C \u043F\u0440\u0430\u0432\u0430 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:16:28,2018-01-03 14:16:28,"0,171s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:16:28,2018-01-03 14:16:29,"0,359s",PASSED
click,Chrome 63.0.3239.108,\u0421\u0442\u0430\u0432\u0438\u043C \u0447\u0435\u043A\u0431\u043E\u043A\u0441 \u043D\u0430 1 \u043F\u0440\u0430\u0432\u043E,2018-01-03 14:16:29,2018-01-03 14:16:30,"1,162s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:30,2018-01-03 14:16:33,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0423\u0431\u0438\u0440\u0430\u0435\u043C \u0447\u0435\u043A\u0431\u043E\u043A\u0441,2018-01-03 14:16:33,2018-01-03 14:16:33,"0,551s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u0435 \u043F\u0440\u0430\u0432,2018-01-03 14:16:33,2018-01-03 14:16:34,"0,639s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u0435 \u0443\u0441\u043F\u0435\u0445\u0430 \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043F\u0440\u0430\u0432,2018-01-03 14:16:34,2018-01-03 14:16:35,"0,656s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:16:35,2018-01-03 14:16:35,"0,613s",PASSED
,,,,,,
Test Cases/UsersModule/Delete/Delete user,Chrome 63.0.3239.108,,2018-01-03 14:16:35,2018-01-03 14:17:08,"32,796s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:16:36,2018-01-03 14:16:51,"14,988s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:51,2018-01-03 14:16:54,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:16:54,2018-01-03 14:16:54,"0,639s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:54,2018-01-03 14:16:57,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041D\u0430\u0436\u0438\u043C\u0430\u0435\u043C \u043A\u043D\u043E\u043F\u043A\u0443 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u044F,2018-01-03 14:16:57,2018-01-03 14:16:58,"0,180s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:58,2018-01-03 14:17:01,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u041E\u0442\u043C\u0435\u043D\u044F\u0435\u043C \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0435,2018-01-03 14:17:01,2018-01-03 14:17:01,"0,264s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:17:01,2018-01-03 14:17:04,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041D\u0430\u0436\u0438\u043C\u0430\u0435\u043C \u043A\u043D\u043E\u043F\u043A\u0443 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u044F,2018-01-03 14:17:04,2018-01-03 14:17:04,"0,108s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:17:04,2018-01-03 14:17:07,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0430\u0435\u043C \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0435,2018-01-03 14:17:07,2018-01-03 14:17:07,"0,113s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u044F \u043E\u0431 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0438,2018-01-03 14:17:07,2018-01-03 14:17:08,"0,609s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:17:08,2018-01-03 14:17:08,"0,604s",PASSED
