Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.132,\u0417\u0430\u043F\u043E\u043B\u043D\u044F\u0435\u043C \u043F\u043E\u0437\u0438\u0446\u0438\u044E \u0438\u0437 \u043F\u0435\u0440\u0435\u043C\u0435\u043D\u043D\u043E\u0439,2018-01-11 16:45:02,2018-01-11 16:45:09,"6,527s",PASSED
click,Chrome 63.0.3239.132,\u0414\u043E\u0431\u0430\u0432\u043B\u044F\u0435\u043C \u0441\u043E\u0441\u0443\u0434,2018-01-11 16:45:09,2018-01-11 16:45:10,"1,446s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:45:10,2018-01-11 16:45:13,"3,001s",PASSED
closeBrowser,Chrome 63.0.3239.132,\u0417\u0430\u043A\u0440\u044B\u0432\u0430\u0435\u043C \u0431\u0440\u0430\u0443\u0437\u0435\u0440,2018-01-11 16:45:13,2018-01-11 16:45:13,"0,001s",NOT_RUN
,,,,,,
Test Cases/Work/Vessel/FillingOperatingParameters,Chrome 63.0.3239.132,,2018-01-11 16:45:13,2018-01-11 16:49:10,"3m - 56,731s",FAILED
comment,Chrome 63.0.3239.132,,2018-01-11 16:45:14,2018-01-11 16:45:14,"0,012s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:14,2018-01-11 16:45:28,"14,530s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 16:45:28,2018-01-11 16:45:30,"1,728s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:30,2018-01-11 16:45:30,"0,436s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:45:30,2018-01-11 16:45:33,"3,004s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:33,2018-01-11 16:45:33,"0,139s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:45:33,2018-01-11 16:45:36,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:36,2018-01-11 16:45:37,"0,160s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:37,2018-01-11 16:45:43,"6,190s",PASSED
comment,Chrome 63.0.3239.132,,2018-01-11 16:45:43,2018-01-11 16:45:43,"0,002s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:45:43,2018-01-11 16:45:46,"3,003s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:46,2018-01-11 16:45:48,"2,770s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 16:45:48,2018-01-11 16:45:50,"1,345s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:45:50,2018-01-11 16:45:50,"0,362s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 16:45:50,2018-01-11 16:45:51,"0,829s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:45:51,2018-01-11 16:46:05,"13,523s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:46:05,2018-01-11 16:46:05,"0,307s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:46:05,2018-01-11 16:46:08,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:46:08,2018-01-11 16:46:08,"0,192s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:46:08,2018-01-11 16:46:21,"12,980s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:46:21,2018-01-11 16:46:34,"12,688s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:46:34,2018-01-11 16:46:34,"0,177s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:46:34,2018-01-11 16:46:37,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:46:37,2018-01-11 16:46:37,"0,136s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:46:37,2018-01-11 16:46:37,"0,001s",NOT_RUN
setText,Chrome 63.0.3239.132,,2018-01-11 16:46:37,2018-01-11 16:46:50,"12,562s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:46:50,2018-01-11 16:47:02,"12,539s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:47:02,2018-01-11 16:47:15,"12,581s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:47:15,2018-01-11 16:47:27,"12,448s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:47:27,2018-01-11 16:47:40,"12,405s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:47:40,2018-01-11 16:47:52,"12,376s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:47:52,2018-01-11 16:48:04,"12,395s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:48:04,2018-01-11 16:48:17,"12,416s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:17,2018-01-11 16:48:23,"6,284s",PASSED
comment,Chrome 63.0.3239.132,,2018-01-11 16:48:23,2018-01-11 16:48:23,"0,001s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:48:23,2018-01-11 16:48:26,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:26,2018-01-11 16:48:29,"3,105s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 16:48:29,2018-01-11 16:48:30,"0,877s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:30,2018-01-11 16:48:31,"0,605s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 16:48:31,2018-01-11 16:48:31,"0,706s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:48:31,2018-01-11 16:48:42,"10,915s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:42,2018-01-11 16:48:43,"0,323s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:48:43,2018-01-11 16:48:46,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:46,2018-01-11 16:48:46,"0,155s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 16:48:46,2018-01-11 16:48:56,"10,658s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:48:56,2018-01-11 16:48:57,"0,143s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:48:57,2018-01-11 16:49:00,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:49:00,2018-01-11 16:49:00,"0,139s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:49:00,2018-01-11 16:49:00,"0,164s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 16:49:00,2018-01-11 16:49:03,"3,004s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:49:03,2018-01-11 16:49:03,"0,150s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 16:49:03,2018-01-11 16:49:10,"6,812s",FAILED
